generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1759824989-i0pIDXOlm9wszHTsUWWJ,2025-10-07 08:16:29.481,0.007144,,,,0,68178,816,515,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,3901,2053,,VSC3
gen-1759824988-zNfxQnyUuntio7JOHKWh,2025-10-07 08:16:28.218,0.000019,,,,0,104,22,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,665,609,,VSC3
gen-1759824810-dXfZbWetKFkc9OsNkAGD,2025-10-07 08:13:29.819,0.007337,,,,0,65195,2045,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,6084,1093,,VSC3
gen-1759824808-kiHY9eXz5kuvbKfd3E5k,2025-10-07 08:13:28.322,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,873,870,,VSC3
gen-1759824803-GkAS2R0YCDJFKLSva9hP,2025-10-07 08:13:23.222,0.004945,,,,0,49398,13,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,1291,1291,,VSC3
gen-1759824801-b0iaWpmfI53CtiU6IpNx,2025-10-07 08:13:21.508,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,629,629,,VSC3
gen-1759824798-aABisKYrcc4UovO4Cim0,2025-10-07 08:13:18.413,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,646,646,,VSC3
gen-1759824796-wOHhl4zJ1uc7VeMnxBkB,2025-10-07 08:13:16.949,0.002433,,,,0,23859,118,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,1251,922,,VSC3
gen-1759824794-cERNlwWHYZ9pmgY92rki,2025-10-07 08:13:14.168,0.002417,,,,0,23667,128,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1476,1033,,VSC3
gen-1759824793-dJXuewx66jGJ96pcboV1,2025-10-07 08:13:12.994,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,768,768,,VSC3
gen-1759824791-a8ctMy6fVZrDtIfx59Q4,2025-10-07 08:13:11.814,0.002376,,,,0,23667,24,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1328,1300,,VSC3
gen-1759824786-60qkk6KCEoeWIHBIjYao,2025-10-07 08:13:05.828,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,544,528,,VSC3
gen-1759824784-eK1qcYh1v6hcLIb2bBwm,2025-10-07 08:13:04.427,0.00732,,,,0,67882,1330,1098,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,5280,1893,,VSC3
gen-1759824779-YiQS45scwnlY93pI9hJg,2025-10-07 08:12:59.250,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,937,937,,VSC3
gen-1759824776-ukdYyFTav9BJ2ffP9gjE,2025-10-07 08:12:56.251,0.004555,,,,0,42257,825,713,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,3509,1481,,VSC3
gen-1759824774-uCSUJK9PwdFA2gZ99ddy,2025-10-07 08:12:54.650,0.000016,,,,0,80,20,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,790,626,,VSC3
gen-1759824718-g65L8XUoMJvGlG6hCSJW,2025-10-07 08:11:58.039,0.007796,,,,0,72205,1440,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,4686,976,,VSC3
gen-1759824716-tZpVyQdgWmdcILlLOCCq,2025-10-07 08:11:56.434,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,843,840,,VSC3
gen-1759824712-rvIfemFpMxrCd1s7669F,2025-10-07 08:11:52.239,0.007348,,,,0,71697,447,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,2608,1150,,VSC3
gen-1759824711-uQcbeajkfjaVk7z0Rkey,2025-10-07 08:11:51.466,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,901,890,,VSC3
gen-1759824709-Et3AalPxhNTeVnQR7ysC,2025-10-07 08:11:49.492,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,1027,1026,,VSC3
gen-1759824707-fJdNyfbhVNl3i2EYQaRc,2025-10-07 08:11:47.921,0.007173,,,,0,71477,64,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,832,830,,VSC3
gen-1759824704-eicdbRFVMsZ6CQn2hXBk,2025-10-07 08:11:44.203,0.00716,,,,0,71351,64,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,1526,1526,,VSC3
gen-1759824702-jF24pxXpMQw0qVy8Wbk7,2025-10-07 08:11:42.145,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,528,520,,VSC3
gen-1759824627-F3WFvQLHohEfS1hmw8YG,2025-10-07 08:10:27.015,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,775,771,,VSC3
gen-1759824625-1Ykv3D3DUkT72WUGLc3e,2025-10-07 08:10:25.693,0.008528,,,,0,65184,5024,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,13774,1728,,VSC3
gen-1759824624-DKF7EJJZzwstrD8ebAkY,2025-10-07 08:10:24.313,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,856,856,,VSC3
gen-1759824619-KNJdt47ernMi4DZwXVsu,2025-10-07 08:10:19.542,0.004895,,,,0,48902,13,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,1111,1111,,VSC3
gen-1759824614-9LSXhlhHtKFu2xKCmHjI,2025-10-07 08:10:14.242,0.002377,,,,0,23728,11,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,852,852,,VSC3
gen-1759824611-inaZZRB5GvYGHdJjfvy2,2025-10-07 08:10:11.898,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,559,550,,VSC3
gen-1759824611-aIktYmMrShmOvWuNP7cF,2025-10-07 08:10:10.757,0.000041,,,,0,284,33,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,819,682,,VSC3
gen-1759824609-hMw8OeLZXpZjJ2xh9mD7,2025-10-07 08:10:09.328,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,587,587,,VSC3
gen-1759824606-weHOmHo1bvYpQlhYkFxa,2025-10-07 08:10:06.171,0.002376,,,,0,23689,20,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,1109,1103,,VSC3
gen-1759824600-n0guK8MOqNdVpxUjTmQd,2025-10-07 08:10:00.187,0.004586,,,,0,41022,1210,965,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,4401,1542,,VSC3
gen-1759824599-FHaCRSPJjaiWAU8YIGMN,2025-10-07 08:09:59.237,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,816,810,,VSC3
gen-1759824591-5FeelR2LyhsQ1xfw5zjr,2025-10-07 08:09:51.227,0.002845,,,,0,25299,789,776,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,3796,1678,,VSC3
gen-1759824590-BG7BUvMbgJgSVrOehmoG,2025-10-07 08:09:50.744,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,938,938,,VSC3
gen-1759824588-MOQ38ruyVuKyk1enh1OG,2025-10-07 08:09:48.627,0.000019,,,,0,117,20,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,743,672,,VSC3
gen-1759824313-5ogHU3MzcWqwazaVdbLQ,2025-10-07 08:05:13.622,0.003042,,,,0,24958,1366,1071,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,5433,1751,,VSC3
gen-1759824307-NuOeMFUGstCLBLK2bSpA,2025-10-07 08:05:07.666,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,867,867,,VSC3
gen-1759824305-CL8qhBNc9TM7BGiFiWQ9,2025-10-07 08:05:05.595,0.002961,,,,0,24958,1165,1165,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MALFORMED_FUNCTION_CALL,stop,6885,1329,,VSC3
gen-1759824304-4yzAmbWcaj3b3uzxfyLG,2025-10-07 08:05:04.191,0.00002,,,,0,121,22,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,785,705,,VSC3
gen-1759824169-qpn54i29I77xdklsiPoy,2025-10-07 08:02:49.521,0.000073,,,,0,720,3,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,880,855,,VSC3
gen-1759824168-bMyR1CvPByyywPogHJ64,2025-10-07 08:02:48.144,0.000073,,,,0,718,3,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,577,567,,VSC3
gen-1759824167-TlrxOxF3BPrkVeFn1RwC,2025-10-07 08:02:47.639,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,527,527,,VSC3
gen-1759824165-8gfIesG9FpL24PyAVRhE,2025-10-07 08:02:45.436,0.002484,,,,0,24057,196,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,1576,988,,VSC3
gen-1759824163-bGoKySPdPT1v2xxEvM0U,2025-10-07 08:02:43.143,0.00004,,,,0,293,29,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,774,707,,VSC3
gen-1759824159-KKsTHZxJP7NuOaFr9Qym,2025-10-07 08:02:39.283,0.002492,,,,0,23738,297,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,2029,998,,VSC3
gen-1759824158-iaaFYwQ54m3SPWPzVdoJ,2025-10-07 08:02:37.743,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,512,505,,VSC3
gen-1759824082-NsHmEGipdOmeD2bFHvSf,2025-10-07 08:01:22.581,0.000069,,,,0,678,3,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,576,555,,VSC3
gen-1759824079-FqZMmgsemiM3VCw490iO,2025-10-07 08:01:19.790,0.002403,,,,0,23594,110,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1580,1294,,VSC3
gen-1759824076-fLUUr3twSpQB0QjmeVNO,2025-10-07 08:01:16.460,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,764,760,,VSC3
gen-1759824067-K6LIcrYXn9qUkIqSXKPj,2025-10-07 08:01:07.929,0.002936,,,,0,24782,1145,1059,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,5072,2332,,VSC3
gen-1759824067-D95jli873t2C1oBXPXp2,2025-10-07 08:01:07.004,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,1040,1038,,VSC3
gen-1759824064-F4XQ2lMgoS8zDPm0dsdT,2025-10-07 08:01:04.304,0.000017,,,,0,90,20,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,708,642,,VSC3
gen-1759823997-T7YVlp5bySTLytjOMPW9,2025-10-07 07:59:57.273,0.000074,,,,0,719,6,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1072,988,,VSC3
gen-1759823911-ccT29HQgmkPi0IuhgUof,2025-10-07 07:58:31.752,0.000073,,,,0,725,3,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,786,760,,VSC3
gen-1759823910-41R7LHmV7YgowUtjbW9e,2025-10-07 07:58:30.336,0.000073,,,,0,721,3,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,791,751,,VSC3
gen-1759823908-SPfBhzlKPLF51AsE799M,2025-10-07 07:58:28.417,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,924,924,,VSC3
gen-1759823905-LjVxeTATYJTB0Y5t3lUJ,2025-10-07 07:58:25.925,0.003403,,,,0,31372,665,489,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,3141,1702,,VSC3
gen-1759823904-dGXMJg5ZrwP4FROfYJmI,2025-10-07 07:58:24.551,0.000018,,,,0,102,21,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,828,744,,VSC3
gen-1759823876-dEsrmZoZL9WxkJiTMZdA,2025-10-07 07:57:56.232,0.003707,,,,0,31335,1434,1434,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,5326,1783,,VSC3
gen-1759823874-jmV4uQSzJGq981Oh9bEc,2025-10-07 07:57:54.002,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,837,837,,VSC3
gen-1759823871-NOhxTHkhfbIQSM2XXdf7,2025-10-07 07:57:50.977,0.000015,,,,0,79,20,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,839,772,,VSC3
gen-1759823803-kECE0u6mygCmOPgEmiMV,2025-10-07 07:56:43.280,0.000073,,,,0,721,3,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,662,637,,VSC3
gen-1759823801-Ma3B2LXS3yKkF77ub15r,2025-10-07 07:56:41.374,0.000072,,,,0,717,3,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,734,694,,VSC3
gen-1759823800-MWu8PZAX7AqHjm2fzmgs,2025-10-07 07:56:40.051,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,808,808,,VSC3
gen-1759823798-kD7VEJ7TR7veenVxjx7P,2025-10-07 07:56:38.248,0.003204,,,,0,30979,267,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,1728,915,,VSC3
gen-1759823797-NOCuee0URF1SaDI1U9zj,2025-10-07 07:56:36.782,0.000017,,,,0,94,20,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,712,629,,VSC3
gen-1759823632-ggjEOhPZg3jgB3UFqm5z,2025-10-07 07:53:52.700,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,692,692,,VSC3
gen-1759823630-RnH9CQ18HPYx1MmQ8bYC,2025-10-07 07:53:50.089,0.003391,,,,0,30950,742,610,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,3445,1468,,VSC3
gen-1759823628-zCrlrkzkOtcCiaxOTuyC,2025-10-07 07:53:48.408,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,1029,1029,,VSC3
gen-1759823626-Kicj1o1ugjoRhP56nhcX,2025-10-07 07:53:46.073,0.003175,,,,0,30458,323,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2203,1133,,VSC3
gen-1759823622-TgexThkIAxdgoE5rtXXJ,2025-10-07 07:53:42.750,0.003072,,,,0,30199,131,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,1686,1175,,VSC3
gen-1759823621-swnrToVAqZ6SWInH6D1B,2025-10-07 07:53:41.622,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,515,515,,VSC3
gen-1759823601-zwlSuMqd3ZpECnOpeT1l,2025-10-07 07:53:21.165,0.003273,,,,0,29631,777,405,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,3413,1617,,VSC3
gen-1759823599-rvIhTAfriqRDEiVCGtCo,2025-10-07 07:53:19.924,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,886,884,,VSC3
gen-1759823598-A0wctMpVcYMX9fZlr8qB,2025-10-07 07:53:17.912,0.000016,,,,0,79,21,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,774,713,,VSC3
gen-1759823552-TABPpmNBx9fm15lEcqx5,2025-10-07 07:52:32.227,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,873,872,,VSC3
gen-1759823551-we7VwnsnwlgwmBwvieFg,2025-10-07 07:52:31.288,0.003015,,,,0,29248,226,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1903,1071,,VSC3
gen-1759823550-hSQW0KYfqKGc4eFoeMW4,2025-10-07 07:52:29.934,0.000015,,,,0,78,20,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,466,422,,VSC3
gen-1759823515-0CWlnNpMG34SDE7jbKAF,2025-10-07 07:51:55.287,0.003234,,,,0,28709,908,610,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,4030,1694,,VSC3
gen-1759823513-wezq6eM0hOjejdF5uYBN,2025-10-07 07:51:53.184,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,1097,1095,,VSC3
gen-1759823511-ueOCMVe4gGlBQMh5Xwlj,2025-10-07 07:51:51.168,0.000015,,,,0,78,20,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,735,656,,VSC3
gen-1759823476-bBMQGGzXofjP5AMxcvxT,2025-10-07 07:51:16.567,0.00287,,,,0,28504,49,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1344,1173,,VSC3
gen-1759823475-oUXVaB1zTQeR5MAbY3bw,2025-10-07 07:51:14.846,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,729,729,,VSC3
gen-1759823471-spC5pHfCsYHFWAbd5HGh,2025-10-07 07:51:11.637,0.002871,,,,0,28274,109,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,1222,1222,,VSC3
gen-1759823470-UASrsCQ9mg3p2CBFTHHx,2025-10-07 07:51:10.438,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,598,598,,VSC3
gen-1759823466-u2wbS6QUY9IRDKL0rPb2,2025-10-07 07:51:06.638,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,665,665,,VSC3
gen-1759823463-rPHyk2svbhr4iPJbmGLl,2025-10-07 07:51:03.822,0.003315,,,,0,27769,1346,959,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,5017,1443,,VSC3
gen-1759823462-OtkbWRDPcqJLlIl9PtUp,2025-10-07 07:51:02.102,0.000016,,,,0,82,21,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,590,467,,VSC3
gen-1759823401-05sNR3GwCItULZmuI81x,2025-10-07 07:50:01.278,0.003169,,,,0,27475,1054,770,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,4586,1564,,VSC3
gen-1759823398-aKaoj49UXcSKg9GKXVsh,2025-10-07 07:49:58.811,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,653,648,,VSC3
gen-1759823396-zW7KIppAcHg54LzS3CSj,2025-10-07 07:49:56.544,0.000016,,,,0,84,21,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1113,932,,VSC3
gen-1759823260-ZJ46BHcM8GGEkI4l1cSq,2025-10-07 07:47:40.802,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,627,624,,VSC3
gen-1759823258-9tTePk20Ypn8eW3aTCVH,2025-10-07 07:47:38.589,0.003163,,,,0,27238,1098,874,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,4488,1730,,VSC3
gen-1759823257-jv5uHx85GTA34rsekkgS,2025-10-07 07:47:37.177,0.000019,,,,0,105,22,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,760,679,,VSC3
gen-1759823151-GdCRNykOaDsP3e6ke5sc,2025-10-07 07:45:51.122,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,966,966,,VSC3
gen-1759823149-k3cMhkCsqSfzlk32Uolp,2025-10-07 07:45:49.036,0.002953,,,,0,26506,757,521,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2936,1406,,VSC3
gen-1759823147-iK7NEAl8fic9M0MgOzYp,2025-10-07 07:45:46.952,0.000016,,,,0,92,18,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,678,633,,VSC3
gen-1759823106-PYPeUuiwWtpdhVtLp9Lg,2025-10-07 07:45:06.377,0.002741,,,,0,26174,311,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2103,1134,,VSC3
gen-1759823104-gOWCvuWJxpfEOzq568WF,2025-10-07 07:45:04.212,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,944,944,,VSC3
gen-1759823102-xQDvgf6eQVRgdaXmbACX,2025-10-07 07:45:02.569,0.000016,,,,0,92,18,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,484,420,,VSC3
gen-1759822906-OYffBo2Mr3Hvk2Nh8j1J,2025-10-07 07:41:46.257,0.002506,,,,0,23852,304,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,2026,1050,,VSC3
gen-1759822904-3N4x2ptNtqPLRnxXkMcP,2025-10-07 07:41:44.029,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,756,756,,VSC3
gen-1759822899-THsoE9dv4Za6QreL8MYj,2025-10-07 07:41:39.780,0.002411,,,,0,23623,122,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,1658,1658,,VSC3
gen-1759822898-D3LWCr2jIhgwD1G9uStn,2025-10-07 07:41:38.379,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,784,784,,VSC3
gen-1759822888-vwL5zjwhbBapVkfEE0g8,2025-10-07 07:41:28.710,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,995,995,,VSC3
gen-1759822886-J8isMAQTSYQbIMnKgyIP,2025-10-07 07:41:26.035,0.003879,,,,0,26569,3056,2865,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,10191,3637,,VSC3
gen-1759822762-bXFLhx8y3urTWVRb3cLf,2025-10-07 07:39:22.574,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,799,799,,VSC3
gen-1759822730-HU1ZpkdgVmkIbtOCQNRM,2025-10-07 07:38:50.080,0.000092,,,,0,879,12,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,456,430,,VSC3
gen-1759822727-niuzsAtRaAihTKCSgPa7,2025-10-07 07:38:47.906,0.000072,,,,0,680,10,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,819,762,,VSC3
gen-1759822726-bLyWW8hbsQrQLARSj11z,2025-10-07 07:38:46.044,0.000144,,,,0,1403,11,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,718,681,,VSC3
gen-1759822505-vezDCNRA5SJvZ1xUqGls,2025-10-07 07:35:05.614,0.008802,,,,0,84807,804,433,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,3487,2196,,VSC3
gen-1759822504-CunkGD8WZU6vVpsNLuh2,2025-10-07 07:35:04.808,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,562,562,,VSC3
gen-1759822502-X2PRXYZKsyQQhXYOqBKw,2025-10-07 07:35:02.766,0.000016,,,,0,92,18,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,707,632,,VSC3
gen-1759822495-HEWTE8QFeZuex9TtEmsL,2025-10-07 07:34:55.387,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,897,892,,VSC3
gen-1759822470-G38Q9d1DegGCX2nZWaUs,2025-10-07 07:34:30.176,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,728,728,,VSC3
gen-1759822463-ePDz3CQgTgrcRCllkiEO,2025-10-07 07:34:23.098,0.01004,,,,0,84008,4098,3692,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,12573,2081,,VSC3
